Time_hours,Concentration_D50_mgL,Above_Warning_0.1,Above_Stop_0.3
125.4825,0.45064,TRUE,TRUE
125.51,0.450515,TRUE,TRUE
125.5375,0.450391,TRUE,TRUE
125.565,0.450265,TRUE,TRUE
125.5925,0.45014,TRUE,TRUE
125.62,0.450014,TRUE,TRUE
125.6475,0.449888,TRUE,TRUE
125.675,0.449761,TRUE,TRUE
125.7025,0.449634,TRUE,TRUE
125.73,0.449507,TRUE,TRUE
125.7575,0.449379,TRUE,TRUE
125.785,0.449251,TRUE,TRUE
125.8125,0.449123,TRUE,TRUE
125.84,0.448994,TRUE,TRUE
125.8675,0.448865,TRUE,TRUE
125.895,0.448736,TRUE,TRUE
125.9225,0.448607,TRUE,TRUE
125.95,0.448477,TRUE,TRUE
125.9775,0.448346,TRUE,TRUE
126.005,0.448216,TRUE,TRUE
126.0325,0.448085,TRUE,TRUE
126.06,0.447954,TRUE,TRUE
126.0875,0.447822,TRUE,TRUE
126.115,0.44769,TRUE,TRUE
126.1425,0.447558,TRUE,TRUE
126.17,0.447425,TRUE,TRUE
126.1975,0.447292,TRUE,TRUE
126.225,0.447159,TRUE,TRUE
126.2525,0.447026,TRUE,TRUE
126.28,0.446892,TRUE,TRUE
126.3075,0.446758,TRUE,TRUE
126.335,0.446623,TRUE,TRUE
126.3625,0.446488,TRUE,TRUE
126.39,0.446353,TRUE,TRUE
126.4175,0.446218,TRUE,TRUE
126.445,0.446082,TRUE,TRUE
126.4725,0.445946,TRUE,TRUE
126.5,0.445809,TRUE,TRUE
126.5275,0.445672,TRUE,TRUE
126.555,0.445535,TRUE,TRUE
126.5825,0.445398,TRUE,TRUE
126.61,0.44526,TRUE,TRUE
126.6375,0.445122,TRUE,TRUE
126.665,0.444984,TRUE,TRUE
126.6925,0.444845,TRUE,TRUE
126.72,0.444706,TRUE,TRUE
126.7475,0.444567,TRUE,TRUE
126.775,0.444427,TRUE,TRUE
126.8025,0.444287,TRUE,TRUE
126.83,0.444147,TRUE,TRUE
126.8575,0.444007,TRUE,TRUE
126.885,0.443866,TRUE,TRUE
126.9125,0.443724,TRUE,TRUE
126.94,0.443583,TRUE,TRUE
126.9675,0.443441,TRUE,TRUE
126.995,0.443299,TRUE,TRUE
127.0225,0.443157,TRUE,TRUE
127.05,0.443014,TRUE,TRUE
127.0775,0.442871,TRUE,TRUE
127.105,0.442728,TRUE,TRUE
127.1325,0.442584,TRUE,TRUE
127.16,0.44244,TRUE,TRUE
127.1875,0.442296,TRUE,TRUE
127.215,0.442151,TRUE,TRUE
127.2425,0.442006,TRUE,TRUE
127.27,0.441861,TRUE,TRUE
127.2975,0.441716,TRUE,TRUE
127.325,0.44157,TRUE,TRUE
127.3525,0.441424,TRUE,TRUE
127.38,0.441277,TRUE,TRUE
127.4075,0.441131,TRUE,TRUE
127.435,0.440984,TRUE,TRUE
127.4625,0.440836,TRUE,TRUE
127.49,0.440689,TRUE,TRUE
127.5175,0.440541,TRUE,TRUE
127.545,0.440393,TRUE,TRUE
127.5725,0.440244,TRUE,TRUE
127.6,0.440096,TRUE,TRUE
127.6275,0.439947,TRUE,TRUE
127.655,0.439797,TRUE,TRUE
127.6825,0.439648,TRUE,TRUE
127.71,0.439498,TRUE,TRUE
127.7375,0.439347,TRUE,TRUE
127.765,0.439197,TRUE,TRUE
127.7925,0.439046,TRUE,TRUE
127.82,0.438895,TRUE,TRUE
127.8475,0.438743,TRUE,TRUE
127.875,0.438592,TRUE,TRUE
127.9025,0.43844,TRUE,TRUE
127.93,0.438287,TRUE,TRUE
127.9575,0.438135,TRUE,TRUE
127.985,0.437982,TRUE,TRUE
128.0125,0.437829,TRUE,TRUE
128.04,0.437675,TRUE,TRUE
128.0675,0.437522,TRUE,TRUE
128.095,0.437368,TRUE,TRUE
128.1225,0.437213,TRUE,TRUE
128.15,0.437059,TRUE,TRUE
128.1775,0.436904,TRUE,TRUE
128.205,0.436749,TRUE,TRUE
128.2325,0.436593,TRUE,TRUE
128.26,0.436438,TRUE,TRUE
128.2875,0.436282,TRUE,TRUE
128.315,0.436125,TRUE,TRUE
128.3425,0.435969,TRUE,TRUE
128.37,0.435812,TRUE,TRUE
128.3975,0.435655,TRUE,TRUE
128.425,0.435497,TRUE,TRUE
128.4525,0.43534,TRUE,TRUE
128.48,0.435182,TRUE,TRUE
128.5075,0.435024,TRUE,TRUE
128.535,0.434865,TRUE,TRUE
128.5625,0.434706,TRUE,TRUE
128.59,0.434547,TRUE,TRUE
128.6175,0.434388,TRUE,TRUE
128.645,0.434228,TRUE,TRUE
128.6725,0.434068,TRUE,TRUE
128.7,0.433908,TRUE,TRUE
128.7275,0.433748,TRUE,TRUE
128.755,0.433587,TRUE,TRUE
128.7825,0.433426,TRUE,TRUE
128.81,0.433265,TRUE,TRUE
128.8375,0.433103,TRUE,TRUE
128.865,0.432941,TRUE,TRUE
128.8925,0.432779,TRUE,TRUE
128.92,0.432617,TRUE,TRUE
128.9475,0.432454,TRUE,TRUE
128.975,0.432292,TRUE,TRUE
129.0025,0.432128,TRUE,TRUE
129.03,0.431965,TRUE,TRUE
129.0575,0.431801,TRUE,TRUE
129.085,0.431637,TRUE,TRUE
129.1125,0.431473,TRUE,TRUE
129.14,0.431309,TRUE,TRUE
129.1675,0.431144,TRUE,TRUE
129.195,0.430979,TRUE,TRUE
129.2225,0.430814,TRUE,TRUE
129.25,0.430648,TRUE,TRUE
129.2775,0.430483,TRUE,TRUE
129.305,0.430317,TRUE,TRUE
129.3325,0.43015,TRUE,TRUE
129.36,0.429984,TRUE,TRUE
129.3875,0.429817,TRUE,TRUE
129.415,0.42965,TRUE,TRUE
129.4425,0.429482,TRUE,TRUE
129.47,0.429315,TRUE,TRUE
129.4975,0.429147,TRUE,TRUE
129.525,0.428979,TRUE,TRUE
129.5525,0.428811,TRUE,TRUE
129.58,0.428642,TRUE,TRUE
129.6075,0.428473,TRUE,TRUE
129.635,0.428304,TRUE,TRUE
129.6625,0.428135,TRUE,TRUE
129.69,0.427965,TRUE,TRUE
129.7175,0.427795,TRUE,TRUE
129.745,0.427625,TRUE,TRUE
129.7725,0.427455,TRUE,TRUE
129.8,0.427284,TRUE,TRUE
129.8275,0.427113,TRUE,TRUE
129.855,0.426942,TRUE,TRUE
129.8825,0.426771,TRUE,TRUE
129.91,0.426599,TRUE,TRUE
129.9375,0.426427,TRUE,TRUE
129.965,0.426255,TRUE,TRUE
129.9925,0.426083,TRUE,TRUE
130.02,0.42591,TRUE,TRUE
130.0475,0.425737,TRUE,TRUE
130.075,0.425564,TRUE,TRUE
130.1025,0.425391,TRUE,TRUE
130.13,0.425217,TRUE,TRUE
130.1575,0.425043,TRUE,TRUE
130.185,0.424869,TRUE,TRUE
130.2125,0.424695,TRUE,TRUE
130.24,0.424521,TRUE,TRUE
130.2675,0.424346,TRUE,TRUE
130.295,0.424171,TRUE,TRUE
130.3225,0.423995,TRUE,TRUE
130.35,0.42382,TRUE,TRUE
130.3775,0.423644,TRUE,TRUE
130.405,0.423468,TRUE,TRUE
130.4325,0.423292,TRUE,TRUE
130.46,0.423116,TRUE,TRUE
130.4875,0.422939,TRUE,TRUE
130.515,0.422762,TRUE,TRUE
130.5425,0.422585,TRUE,TRUE
130.57,0.422407,TRUE,TRUE
130.5975,0.42223,TRUE,TRUE
130.625,0.422052,TRUE,TRUE
130.6525,0.421874,TRUE,TRUE
130.68,0.421695,TRUE,TRUE
130.7075,0.421517,TRUE,TRUE
130.735,0.421338,TRUE,TRUE
130.7625,0.421159,TRUE,TRUE
130.79,0.42098,TRUE,TRUE
130.8175,0.4208,TRUE,TRUE
130.845,0.420621,TRUE,TRUE
130.8725,0.420441,TRUE,TRUE
130.9,0.420261,TRUE,TRUE
130.9275,0.42008,TRUE,TRUE
130.955,0.4199,TRUE,TRUE
130.9825,0.419719,TRUE,TRUE
131.01,0.419538,TRUE,TRUE
131.0375,0.419356,TRUE,TRUE
131.065,0.419175,TRUE,TRUE
131.0925,0.418993,TRUE,TRUE
131.12,0.418811,TRUE,TRUE
131.1475,0.418629,TRUE,TRUE
131.175,0.418447,TRUE,TRUE
131.2025,0.418264,TRUE,TRUE
131.23,0.418081,TRUE,TRUE
131.2575,0.417898,TRUE,TRUE
131.285,0.417715,TRUE,TRUE
131.3125,0.417531,TRUE,TRUE
131.34,0.417347,TRUE,TRUE
131.3675,0.417164,TRUE,TRUE
131.395,0.416979,TRUE,TRUE
131.4225,0.416795,TRUE,TRUE
131.45,0.41661,TRUE,TRUE
131.4775,0.416426,TRUE,TRUE
131.505,0.416241,TRUE,TRUE
131.5325,0.416055,TRUE,TRUE
131.56,0.41587,TRUE,TRUE
131.5875,0.415684,TRUE,TRUE
131.615,0.415498,TRUE,TRUE
131.6425,0.415312,TRUE,TRUE
131.67,0.415126,TRUE,TRUE
131.6975,0.41494,TRUE,TRUE
131.725,0.414753,TRUE,TRUE
131.7525,0.414566,TRUE,TRUE
131.78,0.414379,TRUE,TRUE
131.8075,0.414191,TRUE,TRUE
131.835,0.414004,TRUE,TRUE
131.8625,0.413816,TRUE,TRUE
131.89,0.413628,TRUE,TRUE
131.9175,0.41344,TRUE,TRUE
131.945,0.413252,TRUE,TRUE
131.9725,0.413063,TRUE,TRUE
132,0.412874,TRUE,TRUE
132.0275,0.412685,TRUE,TRUE
132.055,0.412496,TRUE,TRUE
132.0825,0.412307,TRUE,TRUE
132.11,0.412117,TRUE,TRUE
132.1375,0.411927,TRUE,TRUE
132.165,0.411737,TRUE,TRUE
132.1925,0.411547,TRUE,TRUE
132.22,0.411357,TRUE,TRUE
132.2475,0.411166,TRUE,TRUE
132.275,0.410975,TRUE,TRUE
132.3025,0.410784,TRUE,TRUE
132.33,0.410593,TRUE,TRUE
132.3575,0.410402,TRUE,TRUE
132.385,0.41021,TRUE,TRUE
132.4125,0.410018,TRUE,TRUE
132.44,0.409826,TRUE,TRUE
132.4675,0.409634,TRUE,TRUE
132.495,0.409442,TRUE,TRUE
132.5225,0.409249,TRUE,TRUE
132.55,0.409056,TRUE,TRUE
132.5775,0.408864,TRUE,TRUE
132.605,0.40867,TRUE,TRUE
132.6325,0.408477,TRUE,TRUE
132.66,0.408284,TRUE,TRUE
132.6875,0.40809,TRUE,TRUE
132.715,0.407896,TRUE,TRUE
132.7425,0.407702,TRUE,TRUE
132.77,0.407508,TRUE,TRUE
132.7975,0.407313,TRUE,TRUE
132.825,0.407118,TRUE,TRUE
132.8525,0.406924,TRUE,TRUE
132.88,0.406729,TRUE,TRUE
132.9075,0.406533,TRUE,TRUE
132.935,0.406338,TRUE,TRUE
132.9625,0.406142,TRUE,TRUE
132.99,0.405947,TRUE,TRUE
133.0175,0.405751,TRUE,TRUE
133.045,0.405554,TRUE,TRUE
133.0725,0.405358,TRUE,TRUE
133.1,0.405162,TRUE,TRUE
133.1275,0.404965,TRUE,TRUE
133.155,0.404768,TRUE,TRUE
133.1825,0.404571,TRUE,TRUE
133.21,0.404374,TRUE,TRUE
133.2375,0.404176,TRUE,TRUE
133.265,0.403979,TRUE,TRUE
133.2925,0.403781,TRUE,TRUE
133.32,0.403583,TRUE,TRUE
133.3475,0.403385,TRUE,TRUE
133.375,0.403187,TRUE,TRUE
133.4025,0.402988,TRUE,TRUE
133.43,0.402789,TRUE,TRUE
133.4575,0.402591,TRUE,TRUE
133.485,0.402392,TRUE,TRUE
133.5125,0.402192,TRUE,TRUE
133.54,0.401993,TRUE,TRUE
133.5675,0.401794,TRUE,TRUE
133.595,0.401594,TRUE,TRUE
133.6225,0.401394,TRUE,TRUE
133.65,0.401194,TRUE,TRUE
133.6775,0.400994,TRUE,TRUE
133.705,0.400793,TRUE,TRUE
133.7325,0.400593,TRUE,TRUE
133.76,0.400392,TRUE,TRUE
133.7875,0.400191,TRUE,TRUE
133.815,0.39999,TRUE,TRUE
133.8425,0.399789,TRUE,TRUE
133.87,0.399588,TRUE,TRUE
133.8975,0.399386,TRUE,TRUE
133.925,0.399184,TRUE,TRUE
133.9525,0.398982,TRUE,TRUE
133.98,0.39878,TRUE,TRUE
134.0075,0.398578,TRUE,TRUE
134.035,0.398376,TRUE,TRUE
134.0625,0.398173,TRUE,TRUE
134.09,0.39797,TRUE,TRUE
134.1175,0.397768,TRUE,TRUE
134.145,0.397565,TRUE,TRUE
134.1725,0.397361,TRUE,TRUE
134.2,0.397158,TRUE,TRUE
134.2275,0.396954,TRUE,TRUE
134.255,0.396751,TRUE,TRUE
134.2825,0.396547,TRUE,TRUE
134.31,0.396343,TRUE,TRUE
134.3375,0.396139,TRUE,TRUE
134.365,0.395935,TRUE,TRUE
134.3925,0.39573,TRUE,TRUE
134.42,0.395525,TRUE,TRUE
134.4475,0.395321,TRUE,TRUE
134.475,0.395116,TRUE,TRUE
134.5025,0.394911,TRUE,TRUE
134.53,0.394705,TRUE,TRUE
134.5575,0.3945,TRUE,TRUE
134.585,0.394294,TRUE,TRUE
134.6125,0.394089,TRUE,TRUE
134.64,0.393883,TRUE,TRUE
134.6675,0.393677,TRUE,TRUE
134.695,0.393471,TRUE,TRUE
134.7225,0.393264,TRUE,TRUE
134.75,0.393058,TRUE,TRUE
134.7775,0.392851,TRUE,TRUE
134.805,0.392645,TRUE,TRUE
134.8325,0.392438,TRUE,TRUE
134.86,0.392231,TRUE,TRUE
134.8875,0.392023,TRUE,TRUE
134.915,0.391816,TRUE,TRUE
134.9425,0.391609,TRUE,TRUE
134.97,0.391401,TRUE,TRUE
134.9975,0.391193,TRUE,TRUE
135.025,0.390985,TRUE,TRUE
135.0525,0.390777,TRUE,TRUE
135.08,0.390569,TRUE,TRUE
135.1075,0.390361,TRUE,TRUE
135.135,0.390152,TRUE,TRUE
135.1625,0.389944,TRUE,TRUE
135.19,0.389735,TRUE,TRUE
135.2175,0.389526,TRUE,TRUE
135.245,0.389317,TRUE,TRUE
135.2725,0.389108,TRUE,TRUE
135.3,0.388898,TRUE,TRUE
135.3275,0.388689,TRUE,TRUE
135.355,0.388479,TRUE,TRUE
135.3825,0.388269,TRUE,TRUE
135.41,0.388059,TRUE,TRUE
135.4375,0.387849,TRUE,TRUE
135.465,0.387639,TRUE,TRUE
135.4925,0.387429,TRUE,TRUE
135.52,0.387218,TRUE,TRUE
135.5475,0.387008,TRUE,TRUE
135.575,0.386797,TRUE,TRUE
135.6025,0.386586,TRUE,TRUE
135.63,0.386375,TRUE,TRUE
135.6575,0.386164,TRUE,TRUE
135.685,0.385953,TRUE,TRUE
135.7125,0.385742,TRUE,TRUE
135.74,0.38553,TRUE,TRUE
135.7675,0.385318,TRUE,TRUE
135.795,0.385107,TRUE,TRUE
135.8225,0.384895,TRUE,TRUE
135.85,0.384683,TRUE,TRUE
135.8775,0.384471,TRUE,TRUE
135.905,0.384258,TRUE,TRUE
135.9325,0.384046,TRUE,TRUE
135.96,0.383833,TRUE,TRUE
135.9875,0.383621,TRUE,TRUE
136.015,0.383408,TRUE,TRUE
136.0425,0.383195,TRUE,TRUE
136.07,0.382982,TRUE,TRUE
136.0975,0.382769,TRUE,TRUE
136.125,0.382556,TRUE,TRUE
136.1525,0.382342,TRUE,TRUE
136.18,0.382129,TRUE,TRUE
136.2075,0.381915,TRUE,TRUE
136.235,0.381701,TRUE,TRUE
136.2625,0.381487,TRUE,TRUE
136.29,0.381273,TRUE,TRUE
136.3175,0.381059,TRUE,TRUE
136.345,0.380845,TRUE,TRUE
136.3725,0.38063,TRUE,TRUE
136.4,0.380416,TRUE,TRUE
136.4275,0.380201,TRUE,TRUE
136.455,0.379987,TRUE,TRUE
136.4825,0.379772,TRUE,TRUE
136.51,0.379557,TRUE,TRUE
136.5375,0.379342,TRUE,TRUE
136.565,0.379126,TRUE,TRUE
136.5925,0.378911,TRUE,TRUE
136.62,0.378696,TRUE,TRUE
136.6475,0.37848,TRUE,TRUE
136.675,0.378264,TRUE,TRUE
136.7025,0.378049,TRUE,TRUE
136.73,0.377833,TRUE,TRUE
136.7575,0.377617,TRUE,TRUE
136.785,0.377401,TRUE,TRUE
136.8125,0.377184,TRUE,TRUE
136.84,0.376968,TRUE,TRUE
136.8675,0.376752,TRUE,TRUE
136.895,0.376535,TRUE,TRUE
136.9225,0.376318,TRUE,TRUE
136.95,0.376102,TRUE,TRUE
136.9775,0.375885,TRUE,TRUE
137.005,0.375668,TRUE,TRUE
137.0325,0.375451,TRUE,TRUE
137.06,0.375233,TRUE,TRUE
137.0875,0.375016,TRUE,TRUE
137.115,0.374799,TRUE,TRUE
137.1425,0.374581,TRUE,TRUE
137.17,0.374363,TRUE,TRUE
137.1975,0.374146,TRUE,TRUE
137.225,0.373928,TRUE,TRUE
137.2525,0.37371,TRUE,TRUE
137.28,0.373492,TRUE,TRUE
137.3075,0.373274,TRUE,TRUE
137.335,0.373055,TRUE,TRUE
137.3625,0.372837,TRUE,TRUE
137.39,0.372619,TRUE,TRUE
137.4175,0.3724,TRUE,TRUE
137.445,0.372181,TRUE,TRUE
137.4725,0.371963,TRUE,TRUE
137.5,0.371744,TRUE,TRUE
137.5275,0.371525,TRUE,TRUE
137.555,0.371306,TRUE,TRUE
137.5825,0.371087,TRUE,TRUE
137.61,0.370867,TRUE,TRUE
137.6375,0.370648,TRUE,TRUE
137.665,0.370428,TRUE,TRUE
137.6925,0.370209,TRUE,TRUE
137.72,0.369989,TRUE,TRUE
137.7475,0.36977,TRUE,TRUE
137.775,0.36955,TRUE,TRUE
137.8025,0.36933,TRUE,TRUE
137.83,0.36911,TRUE,TRUE
137.8575,0.36889,TRUE,TRUE
137.885,0.368669,TRUE,TRUE
137.9125,0.368449,TRUE,TRUE
137.94,0.368229,TRUE,TRUE
137.9675,0.368008,TRUE,TRUE
137.995,0.367788,TRUE,TRUE
138.0225,0.367567,TRUE,TRUE
138.05,0.367346,TRUE,TRUE
138.0775,0.367125,TRUE,TRUE
138.105,0.366905,TRUE,TRUE
138.1325,0.366684,TRUE,TRUE
138.16,0.366462,TRUE,TRUE
138.1875,0.366241,TRUE,TRUE
138.215,0.36602,TRUE,TRUE
138.2425,0.365799,TRUE,TRUE
138.27,0.365577,TRUE,TRUE
138.2975,0.365356,TRUE,TRUE
138.325,0.365134,TRUE,TRUE
138.3525,0.364912,TRUE,TRUE
138.38,0.36469,TRUE,TRUE
138.4075,0.364469,TRUE,TRUE
138.435,0.364247,TRUE,TRUE
138.4625,0.364025,TRUE,TRUE
138.49,0.363802,TRUE,TRUE
138.5175,0.36358,TRUE,TRUE
138.545,0.363358,TRUE,TRUE
138.5725,0.363136,TRUE,TRUE
138.6,0.362913,TRUE,TRUE
138.6275,0.362691,TRUE,TRUE
138.655,0.362468,TRUE,TRUE
138.6825,0.362245,TRUE,TRUE
138.71,0.362022,TRUE,TRUE
138.7375,0.3618,TRUE,TRUE
138.765,0.361577,TRUE,TRUE
138.7925,0.361354,TRUE,TRUE
138.82,0.361131,TRUE,TRUE
138.8475,0.360907,TRUE,TRUE
138.875,0.360684,TRUE,TRUE
138.9025,0.360461,TRUE,TRUE
138.93,0.360238,TRUE,TRUE
138.9575,0.360014,TRUE,TRUE
138.985,0.359791,TRUE,TRUE
139.0125,0.359567,TRUE,TRUE
139.04,0.359343,TRUE,TRUE
139.0675,0.359119,TRUE,TRUE
139.095,0.358896,TRUE,TRUE
139.1225,0.358672,TRUE,TRUE
139.15,0.358448,TRUE,TRUE
139.1775,0.358224,TRUE,TRUE
139.205,0.358,TRUE,TRUE
139.2325,0.357775,TRUE,TRUE
139.26,0.357551,TRUE,TRUE
139.2875,0.357327,TRUE,TRUE
139.315,0.357103,TRUE,TRUE
139.3425,0.356878,TRUE,TRUE
139.37,0.356654,TRUE,TRUE
139.3975,0.356429,TRUE,TRUE
139.425,0.356204,TRUE,TRUE
139.4525,0.35598,TRUE,TRUE
139.48,0.355755,TRUE,TRUE
139.5075,0.35553,TRUE,TRUE
139.535,0.355305,TRUE,TRUE
139.5625,0.35508,TRUE,TRUE
139.59,0.354855,TRUE,TRUE
139.6175,0.35463,TRUE,TRUE
139.645,0.354405,TRUE,TRUE
139.6725,0.354179,TRUE,TRUE
139.7,0.353954,TRUE,TRUE
139.7275,0.353729,TRUE,TRUE
139.755,0.353503,TRUE,TRUE
139.7825,0.353278,TRUE,TRUE
139.81,0.353052,TRUE,TRUE
139.8375,0.352827,TRUE,TRUE
139.865,0.352601,TRUE,TRUE
139.8925,0.352375,TRUE,TRUE
139.92,0.352149,TRUE,TRUE
139.9475,0.351924,TRUE,TRUE
139.975,0.351698,TRUE,TRUE
140.0025,0.351472,TRUE,TRUE
140.03,0.351246,TRUE,TRUE
140.0575,0.35102,TRUE,TRUE
140.085,0.350794,TRUE,TRUE
140.1125,0.350567,TRUE,TRUE
140.14,0.350341,TRUE,TRUE
140.1675,0.350115,TRUE,TRUE
140.195,0.349888,TRUE,TRUE
140.2225,0.349662,TRUE,TRUE
140.25,0.349436,TRUE,TRUE
140.2775,0.349209,TRUE,TRUE
140.305,0.348982,TRUE,TRUE
140.3325,0.348756,TRUE,TRUE
140.36,0.348529,TRUE,TRUE
140.3875,0.348302,TRUE,TRUE
140.415,0.348076,TRUE,TRUE
140.4425,0.347849,TRUE,TRUE
140.47,0.347622,TRUE,TRUE
140.4975,0.347395,TRUE,TRUE
140.525,0.347168,TRUE,TRUE
140.5525,0.346941,TRUE,TRUE
140.58,0.346714,TRUE,TRUE
140.6075,0.346487,TRUE,TRUE
140.635,0.34626,TRUE,TRUE
140.6625,0.346032,TRUE,TRUE
140.69,0.345805,TRUE,TRUE
140.7175,0.345578,TRUE,TRUE
140.745,0.34535,TRUE,TRUE
140.7725,0.345123,TRUE,TRUE
140.8,0.344896,TRUE,TRUE
140.8275,0.344668,TRUE,TRUE
140.855,0.344441,TRUE,TRUE
140.8825,0.344213,TRUE,TRUE
140.91,0.343985,TRUE,TRUE
140.9375,0.343758,TRUE,TRUE
140.965,0.34353,TRUE,TRUE
140.9925,0.343302,TRUE,TRUE
141.02,0.343074,TRUE,TRUE
141.0475,0.342847,TRUE,TRUE
141.075,0.342619,TRUE,TRUE
141.1025,0.342391,TRUE,TRUE
141.13,0.342163,TRUE,TRUE
141.1575,0.341935,TRUE,TRUE
141.185,0.341707,TRUE,TRUE
141.2125,0.341479,TRUE,TRUE
141.24,0.34125,TRUE,TRUE
141.2675,0.341022,TRUE,TRUE
141.295,0.340794,TRUE,TRUE
141.3225,0.340566,TRUE,TRUE
141.35,0.340338,TRUE,TRUE
141.3775,0.340109,TRUE,TRUE
141.405,0.339881,TRUE,TRUE
141.4325,0.339653,TRUE,TRUE
141.46,0.339424,TRUE,TRUE
141.4875,0.339196,TRUE,TRUE
141.515,0.338967,TRUE,TRUE
141.5425,0.338739,TRUE,TRUE
141.57,0.33851,TRUE,TRUE
141.5975,0.338282,TRUE,TRUE
141.625,0.338053,TRUE,TRUE
141.6525,0.337824,TRUE,TRUE
141.68,0.337596,TRUE,TRUE
141.7075,0.337367,TRUE,TRUE
141.735,0.337138,TRUE,TRUE
141.7625,0.336909,TRUE,TRUE
141.79,0.33668,TRUE,TRUE
141.8175,0.336452,TRUE,TRUE
141.845,0.336223,TRUE,TRUE
141.8725,0.335994,TRUE,TRUE
141.9,0.335765,TRUE,TRUE
141.9275,0.335536,TRUE,TRUE
141.955,0.335307,TRUE,TRUE
141.9825,0.335078,TRUE,TRUE
142.01,0.334849,TRUE,TRUE
142.0375,0.33462,TRUE,TRUE
142.065,0.334391,TRUE,TRUE
142.0925,0.334162,TRUE,TRUE
142.12,0.333932,TRUE,TRUE
142.1475,0.333703,TRUE,TRUE
142.175,0.333474,TRUE,TRUE
142.2025,0.333245,TRUE,TRUE
142.23,0.333016,TRUE,TRUE
142.2575,0.332786,TRUE,TRUE
142.285,0.332557,TRUE,TRUE
142.3125,0.332328,TRUE,TRUE
142.34,0.332098,TRUE,TRUE
142.3675,0.331869,TRUE,TRUE
142.395,0.33164,TRUE,TRUE
142.4225,0.33141,TRUE,TRUE
142.45,0.331181,TRUE,TRUE
142.4775,0.330951,TRUE,TRUE
142.505,0.330722,TRUE,TRUE
142.5325,0.330492,TRUE,TRUE
142.56,0.330263,TRUE,TRUE
142.5875,0.330033,TRUE,TRUE
142.615,0.329804,TRUE,TRUE
142.6425,0.329574,TRUE,TRUE
142.67,0.329344,TRUE,TRUE
142.6975,0.329115,TRUE,TRUE
142.725,0.328885,TRUE,TRUE
142.7525,0.328656,TRUE,TRUE
142.78,0.328426,TRUE,TRUE
142.8075,0.328196,TRUE,TRUE
142.835,0.327967,TRUE,TRUE
142.8625,0.327737,TRUE,TRUE
142.89,0.327507,TRUE,TRUE
142.9175,0.327277,TRUE,TRUE
142.945,0.327048,TRUE,TRUE
142.9725,0.326818,TRUE,TRUE
143,0.326588,TRUE,TRUE
143.0275,0.326358,TRUE,TRUE
143.055,0.326128,TRUE,TRUE
143.0825,0.325899,TRUE,TRUE
143.11,0.325669,TRUE,TRUE
143.1375,0.325439,TRUE,TRUE
143.165,0.325209,TRUE,TRUE
143.1925,0.324979,TRUE,TRUE
143.22,0.324749,TRUE,TRUE
143.2475,0.324519,TRUE,TRUE
143.275,0.32429,TRUE,TRUE
143.3025,0.32406,TRUE,TRUE
143.33,0.32383,TRUE,TRUE
143.3575,0.3236,TRUE,TRUE
143.385,0.32337,TRUE,TRUE
143.4125,0.32314,TRUE,TRUE
143.44,0.32291,TRUE,TRUE
143.4675,0.32268,TRUE,TRUE
143.495,0.32245,TRUE,TRUE
143.5225,0.32222,TRUE,TRUE
143.55,0.32199,TRUE,TRUE
143.5775,0.32176,TRUE,TRUE
143.605,0.32153,TRUE,TRUE
143.6325,0.3213,TRUE,TRUE
143.66,0.32107,TRUE,TRUE
143.6875,0.32084,TRUE,TRUE
143.715,0.32061,TRUE,TRUE
143.7425,0.32038,TRUE,TRUE
143.77,0.32015,TRUE,TRUE
143.7975,0.31992,TRUE,TRUE
143.825,0.31969,TRUE,TRUE
143.8525,0.31946,TRUE,TRUE
143.88,0.31923,TRUE,TRUE
143.9075,0.319,TRUE,TRUE
143.935,0.31877,TRUE,TRUE
143.9625,0.31854,TRUE,TRUE
143.99,0.31831,TRUE,TRUE
